areaCode,areaName,areaType,date,newCasesByPublishDate,newAdmissions,newAdmissionsRollingRate
E40000005,South East,nhsRegion,2021-10-05,440,52,4.0
E40000005,South East,nhsRegion,2021-10-04,444,63,4.2
E40000005,South East,nhsRegion,2021-10-03,426,57,4.2
E40000005,South East,nhsRegion,2021-10-02,402,47,4.2
E40000005,South East,nhsRegion,2021-10-01,415,44,4.1
E40000005,South East,nhsRegion,2021-09-30,437,43,4.0
E40000005,South East,nhsRegion,2021-09-29,435,55,4.1
E40000005,South East,nhsRegion,2021-09-28,447,70,4.2
E40000005,South East,nhsRegion,2021-09-27,405,55,4.2
E40000005,South East,nhsRegion,2021-09-26,404,64,4.1
E40000005,South East,nhsRegion,2021-09-25,430,33,3.8
E40000005,South East,nhsRegion,2021-09-24,432,33,4.0
E40000005,South East,nhsRegion,2021-09-23,437,57,4.1
E40000005,South East,nhsRegion,2021-09-22,432,65,4.2
E40000005,South East,nhsRegion,2021-09-21,456,64,4.4
E40000005,South East,nhsRegion,2021-09-20,434,49,4.5
E40000005,South East,nhsRegion,2021-09-19,479,40,4.8
E40000005,South East,nhsRegion,2021-09-18,478,52,5.1
E40000005,South East,nhsRegion,2021-09-17,523,40,5.3
E40000005,South East,nhsRegion,2021-09-16,563,63,5.6
E40000005,South East,nhsRegion,2021-09-15,571,83,5.8
E40000005,South East,nhsRegion,2021-09-14,602,74,5.9
E40000005,South East,nhsRegion,2021-09-13,608,77,6.3
E40000005,South East,nhsRegion,2021-09-12,601,70,6.4
E40000005,South East,nhsRegion,2021-09-11,587,66,6.5
E40000005,South East,nhsRegion,2021-09-10,598,65,6.6
E40000005,South East,nhsRegion,2021-09-09,655,82,6.4
E40000005,South East,nhsRegion,2021-09-08,647,91,6.7
E40000005,South East,nhsRegion,2021-09-07,697,108,7.0
E40000005,South East,nhsRegion,2021-09-06,704,90,6.9
E40000005,South East,nhsRegion,2021-09-05,675,76,6.9
E40000005,South East,nhsRegion,2021-09-04,673,74,7.0
E40000005,South East,nhsRegion,2021-09-03,691,53,7.0
E40000005,South East,nhsRegion,2021-09-02,657,105,7.3
E40000005,South East,nhsRegion,2021-09-01,652,119,7.1
E40000005,South East,nhsRegion,2021-08-31,625,98,6.7
E40000005,South East,nhsRegion,2021-08-30,612,91,6.6
E40000005,South East,nhsRegion,2021-08-29,567,84,6.6
E40000005,South East,nhsRegion,2021-08-28,545,74,6.6
E40000005,South East,nhsRegion,2021-08-27,596,81,6.8
E40000005,South East,nhsRegion,2021-08-26,592,87,6.7
E40000005,South East,nhsRegion,2021-08-25,603,86,6.8
E40000005,South East,nhsRegion,2021-08-24,547,86,6.9
E40000005,South East,nhsRegion,2021-08-23,590,93,7.2
E40000005,South East,nhsRegion,2021-08-22,562,83,7.1
E40000005,South East,nhsRegion,2021-08-21,529,95,7.2
E40000005,South East,nhsRegion,2021-08-20,537,71,6.9
E40000005,South East,nhsRegion,2021-08-19,548,93,6.7
E40000005,South East,nhsRegion,2021-08-18,516,92,6.6
E40000005,South East,nhsRegion,2021-08-17,507,115,6.4
E40000005,South East,nhsRegion,2021-08-16,496,86,5.9
E40000005,South East,nhsRegion,2021-08-15,476,88,5.7
E40000005,South East,nhsRegion,2021-08-14,449,68,5.5
E40000005,South East,nhsRegion,2021-08-13,436,59,5.2
E40000005,South East,nhsRegion,2021-08-12,449,79,5.2
E40000005,South East,nhsRegion,2021-08-11,439,73,4.9
E40000005,South East,nhsRegion,2021-08-10,474,74,5.0
E40000005,South East,nhsRegion,2021-08-09,445,71,5.1
E40000005,South East,nhsRegion,2021-08-08,435,68,5.2
E40000005,South East,nhsRegion,2021-08-07,427,44,5.1
E40000005,South East,nhsRegion,2021-08-06,431,58,5.2
E40000005,South East,nhsRegion,2021-08-05,426,54,5.4
E40000005,South East,nhsRegion,2021-08-04,453,74,5.7
E40000005,South East,nhsRegion,2021-08-03,452,87,5.8
E40000005,South East,nhsRegion,2021-08-02,461,81,5.9
E40000005,South East,nhsRegion,2021-08-01,466,59,6.0
E40000005,South East,nhsRegion,2021-07-31,450,50,6.2
E40000005,South East,nhsRegion,2021-07-30,476,74,6.4
E40000005,South East,nhsRegion,2021-07-29,455,87,6.2
E40000005,South East,nhsRegion,2021-07-28,468,81,6.2
E40000005,South East,nhsRegion,2021-07-27,456,99,6.2
E40000005,South East,nhsRegion,2021-07-26,446,83,6.0
E40000005,South East,nhsRegion,2021-07-25,429,79,5.9
E40000005,South East,nhsRegion,2021-07-24,402,67,5.7
E40000005,South East,nhsRegion,2021-07-23,337,61,5.7
E40000005,South East,nhsRegion,2021-07-22,359,86,5.6
E40000005,South East,nhsRegion,2021-07-21,326,76,5.4
E40000005,South East,nhsRegion,2021-07-20,315,80,5.1
E40000005,South East,nhsRegion,2021-07-19,316,74,4.7
E40000005,South East,nhsRegion,2021-07-18,286,64,4.6
E40000005,South East,nhsRegion,2021-07-17,272,72,4.4
E40000005,South East,nhsRegion,2021-07-16,261,48,3.9
E40000005,South East,nhsRegion,2021-07-15,238,64,3.7
E40000005,South East,nhsRegion,2021-07-14,227,57,3.4
E40000005,South East,nhsRegion,2021-07-13,206,43,3.3
E40000005,South East,nhsRegion,2021-07-12,180,61,3.4
E40000005,South East,nhsRegion,2021-07-11,158,44,3.1
E40000005,South East,nhsRegion,2021-07-10,156,35,3.0
E40000005,South East,nhsRegion,2021-07-09,164,30,2.9
E40000005,South East,nhsRegion,2021-07-08,170,35,2.8
E40000005,South East,nhsRegion,2021-07-07,143,47,2.7
E40000005,South East,nhsRegion,2021-07-06,139,49,2.5
E40000005,South East,nhsRegion,2021-07-05,113,34,2.3
E40000005,South East,nhsRegion,2021-07-04,114,35,2.1
E40000005,South East,nhsRegion,2021-07-03,103,28,1.9
E40000005,South East,nhsRegion,2021-07-02,97,22,1.7
E40000005,South East,nhsRegion,2021-07-01,88,23,1.6
E40000005,South East,nhsRegion,2021-06-30,85,35,1.5
E40000005,South East,nhsRegion,2021-06-29,68,27,1.2
E40000005,South East,nhsRegion,2021-06-28,67,22,1.1
E40000005,South East,nhsRegion,2021-06-27,69,16,1.0
E40000005,South East,nhsRegion,2021-06-26,65,8,1.0
E40000005,South East,nhsRegion,2021-06-25,66,11,1.0
E40000005,South East,nhsRegion,2021-06-24,60,14,0.9
E40000005,South East,nhsRegion,2021-06-23,56,13,0.9
E40000005,South East,nhsRegion,2021-06-22,64,18,0.8
E40000005,South East,nhsRegion,2021-06-21,60,6,0.7
E40000005,South East,nhsRegion,2021-06-20,57,18,0.8
E40000005,South East,nhsRegion,2021-06-19,54,9,0.7
E40000005,South East,nhsRegion,2021-06-18,59,5,0.7
E40000005,South East,nhsRegion,2021-06-17,60,9,0.7
E40000005,South East,nhsRegion,2021-06-16,58,6,0.7
E40000005,South East,nhsRegion,2021-06-15,56,12,0.7
E40000005,South East,nhsRegion,2021-06-14,44,13,0.7
E40000005,South East,nhsRegion,2021-06-13,49,12,0.7
E40000005,South East,nhsRegion,2021-06-12,48,5,0.6
E40000005,South East,nhsRegion,2021-06-11,46,7,0.7
E40000005,South East,nhsRegion,2021-06-10,61,8,0.6
E40000005,South East,nhsRegion,2021-06-09,54,8,0.6
E40000005,South East,nhsRegion,2021-06-08,74,13,0.5
E40000005,South East,nhsRegion,2021-06-07,69,6,0.5
E40000005,South East,nhsRegion,2021-06-06,63,9,0.5
E40000005,South East,nhsRegion,2021-06-05,63,8,0.4
E40000005,South East,nhsRegion,2021-06-04,65,6,0.4
E40000005,South East,nhsRegion,2021-06-03,63,3,0.4
E40000005,South East,nhsRegion,2021-06-02,58,4,0.4
E40000005,South East,nhsRegion,2021-06-01,60,10,0.5
E40000005,South East,nhsRegion,2021-05-31,58,4,0.5
E40000005,South East,nhsRegion,2021-05-30,54,4,0.6
E40000005,South East,nhsRegion,2021-05-29,56,4,0.5
E40000005,South East,nhsRegion,2021-05-28,52,3,0.5
E40000005,South East,nhsRegion,2021-05-27,54,8,0.6
E40000005,South East,nhsRegion,2021-05-26,55,11,0.6
E40000005,South East,nhsRegion,2021-05-25,55,9,0.5
E40000005,South East,nhsRegion,2021-05-24,56,11,0.5
E40000005,South East,nhsRegion,2021-05-23,50,3,0.4
E40000005,South East,nhsRegion,2021-05-22,50,3,0.4
E40000005,South East,nhsRegion,2021-05-21,50,6,0.5
E40000005,South East,nhsRegion,2021-05-20,46,8,0.4
E40000005,South East,nhsRegion,2021-05-19,55,5,0.3
E40000005,South East,nhsRegion,2021-05-18,57,6,0.3
E40000005,South East,nhsRegion,2021-05-17,62,2,0.3
E40000005,South East,nhsRegion,2021-05-16,56,7,0.4
E40000005,South East,nhsRegion,2021-05-15,55,7,0.3
E40000005,South East,nhsRegion,2021-05-14,54,2,0.3
E40000005,South East,nhsRegion,2021-05-13,58,2,0.4
E40000005,South East,nhsRegion,2021-05-12,50,4,0.5
E40000005,South East,nhsRegion,2021-05-11,63,5,0.5
E40000005,South East,nhsRegion,2021-05-10,64,5,0.5
E40000005,South East,nhsRegion,2021-05-09,62,6,0.5
E40000005,South East,nhsRegion,2021-05-08,69,7,0.6
E40000005,South East,nhsRegion,2021-05-07,76,8,0.5
E40000005,South East,nhsRegion,2021-05-06,62,8,0.5
E40000005,South East,nhsRegion,2021-05-05,86,7,0.5
E40000005,South East,nhsRegion,2021-05-04,82,3,0.5
E40000005,South East,nhsRegion,2021-05-03,84,7,0.6
E40000005,South East,nhsRegion,2021-05-02,82,10,0.6
E40000005,South East,nhsRegion,2021-05-01,96,1,0.6
E40000005,South East,nhsRegion,2021-04-30,105,9,0.7
E40000005,South East,nhsRegion,2021-04-29,115,7,0.8
E40000005,South East,nhsRegion,2021-04-28,114,10,0.8
E40000005,South East,nhsRegion,2021-04-27,120,12,0.9
E40000005,South East,nhsRegion,2021-04-26,123,8,1.0
E40000005,South East,nhsRegion,2021-04-25,125,9,1.0
E40000005,South East,nhsRegion,2021-04-24,115,7,1.1
E40000005,South East,nhsRegion,2021-04-23,116,17,1.2
E40000005,South East,nhsRegion,2021-04-22,110,11,1.1
E40000005,South East,nhsRegion,2021-04-21,109,17,1.1
E40000005,South East,nhsRegion,2021-04-20,124,18,1.0
E40000005,South East,nhsRegion,2021-04-19,120,13,1.0
E40000005,South East,nhsRegion,2021-04-18,116,19,1.2
E40000005,South East,nhsRegion,2021-04-17,121,12,1.2
E40000005,South East,nhsRegion,2021-04-16,123,8,1.1
E40000005,South East,nhsRegion,2021-04-15,133,13,1.2
E40000005,South East,nhsRegion,2021-04-14,138,10,1.2
E40000005,South East,nhsRegion,2021-04-13,144,17,1.3
E40000005,South East,nhsRegion,2021-04-12,152,25,1.4
E40000005,South East,nhsRegion,2021-04-11,151,20,1.3
E40000005,South East,nhsRegion,2021-04-10,162,8,1.3
E40000005,South East,nhsRegion,2021-04-09,172,14,1.3
E40000005,South East,nhsRegion,2021-04-08,184,15,1.3
E40000005,South East,nhsRegion,2021-04-07,210,20,1.3
E40000005,South East,nhsRegion,2021-04-06,208,20,1.2
E40000005,South East,nhsRegion,2021-04-05,221,19,1.3
E40000005,South East,nhsRegion,2021-04-04,234,16,1.3
E40000005,South East,nhsRegion,2021-04-03,241,14,1.4
E40000005,South East,nhsRegion,2021-04-02,253,8,1.5
E40000005,South East,nhsRegion,2021-04-01,276,17,1.7
E40000005,South East,nhsRegion,2021-03-31,309,17,1.7
E40000005,South East,nhsRegion,2021-03-30,321,25,1.8
E40000005,South East,nhsRegion,2021-03-29,364,18,1.8
E40000005,South East,nhsRegion,2021-03-28,364,30,2.0
E40000005,South East,nhsRegion,2021-03-27,369,18,2.1
E40000005,South East,nhsRegion,2021-03-26,404,24,2.2
E40000005,South East,nhsRegion,2021-03-25,377,21,2.4
E40000005,South East,nhsRegion,2021-03-24,461,24,2.6
E40000005,South East,nhsRegion,2021-03-23,506,26,2.8
E40000005,South East,nhsRegion,2021-03-22,517,36,3.1
E40000005,South East,nhsRegion,2021-03-21,525,36,3.3
E40000005,South East,nhsRegion,2021-03-20,549,31,3.4
E40000005,South East,nhsRegion,2021-03-19,579,42,3.5
E40000005,South East,nhsRegion,2021-03-18,618,40,3.5
E40000005,South East,nhsRegion,2021-03-17,649,43,3.7
E40000005,South East,nhsRegion,2021-03-16,676,53,4.0
E40000005,South East,nhsRegion,2021-03-15,713,50,4.1
E40000005,South East,nhsRegion,2021-03-14,742,47,4.1
E40000005,South East,nhsRegion,2021-03-13,733,38,4.3
E40000005,South East,nhsRegion,2021-03-12,798,46,4.7
E40000005,South East,nhsRegion,2021-03-11,846,55,5.0
E40000005,South East,nhsRegion,2021-03-10,883,67,5.2
E40000005,South East,nhsRegion,2021-03-09,937,59,5.3
E40000005,South East,nhsRegion,2021-03-08,983,58,5.7
E40000005,South East,nhsRegion,2021-03-07,972,65,6.1
E40000005,South East,nhsRegion,2021-03-06,1000,71,6.3
E40000005,South East,nhsRegion,2021-03-05,1063,69,6.3
E40000005,South East,nhsRegion,2021-03-04,1116,77,6.6
E40000005,South East,nhsRegion,2021-03-03,1184,76,7.0
E40000005,South East,nhsRegion,2021-03-02,1248,89,7.7
E40000005,South East,nhsRegion,2021-03-01,1354,99,8.1
E40000005,South East,nhsRegion,2021-02-28,1413,82,8.3
E40000005,South East,nhsRegion,2021-02-27,1451,75,9.2
E40000005,South East,nhsRegion,2021-02-26,1548,94,9.6
E40000005,South East,nhsRegion,2021-02-25,1624,110,10.3
E40000005,South East,nhsRegion,2021-02-24,1686,137,10.8
E40000005,South East,nhsRegion,2021-02-23,1859,130,11.3
E40000005,South East,nhsRegion,2021-02-22,1860,113,12.2
E40000005,South East,nhsRegion,2021-02-21,1875,160,12.6
E40000005,South East,nhsRegion,2021-02-20,1902,113,13.2
E40000005,South East,nhsRegion,2021-02-19,2025,155,13.8
E40000005,South East,nhsRegion,2021-02-18,2116,155,14.2
E40000005,South East,nhsRegion,2021-02-17,2349,183,14.3
E40000005,South East,nhsRegion,2021-02-16,2342,215,14.6
E40000005,South East,nhsRegion,2021-02-15,2451,144,14.5
E40000005,South East,nhsRegion,2021-02-14,2455,218,15.5
E40000005,South East,nhsRegion,2021-02-13,2261,167,15.3
E40000005,South East,nhsRegion,2021-02-12,2561,183,16.0
E40000005,South East,nhsRegion,2021-02-11,2710,171,16.6
E40000005,South East,nhsRegion,2021-02-10,2831,208,17.4
E40000005,South East,nhsRegion,2021-02-09,3018,200,18.4
E40000005,South East,nhsRegion,2021-02-08,3165,234,19.5
E40000005,South East,nhsRegion,2021-02-07,3175,206,20.7
E40000005,South East,nhsRegion,2021-02-06,3222,226,21.9
E40000005,South East,nhsRegion,2021-02-05,3475,235,23.3
E40000005,South East,nhsRegion,2021-02-04,3632,249,24.1
E40000005,South East,nhsRegion,2021-02-03,3836,298,25.6
E40000005,South East,nhsRegion,2021-02-02,4143,297,26.8
E40000005,South East,nhsRegion,2021-02-01,4344,335,27.9
E40000005,South East,nhsRegion,2021-01-31,4213,315,28.3
E40000005,South East,nhsRegion,2021-01-30,4347,349,29.1
E40000005,South East,nhsRegion,2021-01-29,4443,307,30.2
E40000005,South East,nhsRegion,2021-01-28,4614,390,31.2
E40000005,South East,nhsRegion,2021-01-27,4811,400,32.5
E40000005,South East,nhsRegion,2021-01-26,5040,394,34.3
E40000005,South East,nhsRegion,2021-01-25,5237,372,35.9
E40000005,South East,nhsRegion,2021-01-24,5207,385,37.6
E40000005,South East,nhsRegion,2021-01-23,5200,453,39.1
E40000005,South East,nhsRegion,2021-01-22,5337,397,39.5
E40000005,South East,nhsRegion,2021-01-21,5033,501,40.4
E40000005,South East,nhsRegion,2021-01-20,5397,558,41.3
E40000005,South East,nhsRegion,2021-01-19,5509,538,42.0
E40000005,South East,nhsRegion,2021-01-18,5493,526,43.0
E40000005,South East,nhsRegion,2021-01-17,5387,520,43.9
E40000005,South East,nhsRegion,2021-01-16,5419,490,44.6
E40000005,South East,nhsRegion,2021-01-15,5528,472,46.5
E40000005,South East,nhsRegion,2021-01-14,5487,582,48.4
E40000005,South East,nhsRegion,2021-01-13,5577,622,49.3
E40000005,South East,nhsRegion,2021-01-12,5546,630,50.3
E40000005,South East,nhsRegion,2021-01-11,5467,607,50.4
E40000005,South East,nhsRegion,2021-01-10,5373,583,50.9
E40000005,South East,nhsRegion,2021-01-09,5161,656,51.9
E40000005,South East,nhsRegion,2021-01-08,5074,641,51.1
E40000005,South East,nhsRegion,2021-01-07,5023,661,51.1
E40000005,South East,nhsRegion,2021-01-06,4902,716,48.2
E40000005,South East,nhsRegion,2021-01-05,4379,637,46.4
E40000005,South East,nhsRegion,2021-01-04,4730,657,44.9
E40000005,South East,nhsRegion,2021-01-03,4501,665,42.3
E40000005,South East,nhsRegion,2021-01-02,4231,591,40.6
E40000005,South East,nhsRegion,2021-01-01,4034,638,38.7
E40000005,South East,nhsRegion,2020-12-31,4022,404,35.2
E40000005,South East,nhsRegion,2020-12-30,3949,552,34.4
E40000005,South East,nhsRegion,2020-12-29,3796,504,31.8
E40000005,South East,nhsRegion,2020-12-28,3544,423,30.3
E40000005,South East,nhsRegion,2020-12-27,3370,515,29.5
E40000005,South East,nhsRegion,2020-12-26,3126,421,27.6
E40000005,South East,nhsRegion,2020-12-25,2925,329,27.1
E40000005,South East,nhsRegion,2020-12-24,2997,327,26.8
E40000005,South East,nhsRegion,2020-12-23,2868,321,26.6
E40000005,South East,nhsRegion,2020-12-22,2848,368,26.8
E40000005,South East,nhsRegion,2020-12-21,2749,354,25.7
E40000005,South East,nhsRegion,2020-12-20,2554,347,24.5
E40000005,South East,nhsRegion,2020-12-19,2321,379,23.5
E40000005,South East,nhsRegion,2020-12-18,2372,300,22.2
E40000005,South East,nhsRegion,2020-12-17,2282,309,21.5
E40000005,South East,nhsRegion,2020-12-16,2195,337,20.9
E40000005,South East,nhsRegion,2020-12-15,2141,271,19.8
E40000005,South East,nhsRegion,2020-12-14,2118,249,19.0
E40000005,South East,nhsRegion,2020-12-13,1975,258,18.5
E40000005,South East,nhsRegion,2020-12-12,1945,262,17.8
E40000005,South East,nhsRegion,2020-12-11,1859,235,17.0
E40000005,South East,nhsRegion,2020-12-10,1796,259,16.3
E40000005,South East,nhsRegion,2020-12-09,1726,232,15.7
E40000005,South East,nhsRegion,2020-12-08,1692,203,15.1
E40000005,South East,nhsRegion,2020-12-07,1619,204,14.3
E40000005,South East,nhsRegion,2020-12-06,1549,195,13.8
E40000005,South East,nhsRegion,2020-12-05,1496,187,13.4
E40000005,South East,nhsRegion,2020-12-04,1426,175,13.0
E40000005,South East,nhsRegion,2020-12-03,1442,208,12.4
E40000005,South East,nhsRegion,2020-12-02,1481,179,11.6
E40000005,South East,nhsRegion,2020-12-01,1423,134,11.5
E40000005,South East,nhsRegion,2020-11-30,1494,152,11.6
E40000005,South East,nhsRegion,2020-11-29,1430,164,11.7
E40000005,South East,nhsRegion,2020-11-28,1420,147,11.5
E40000005,South East,nhsRegion,2020-11-27,1429,124,11.8
E40000005,South East,nhsRegion,2020-11-26,1397,136,12.0
E40000005,South East,nhsRegion,2020-11-25,1437,166,12.7
E40000005,South East,nhsRegion,2020-11-24,1403,148,12.7
E40000005,South East,nhsRegion,2020-11-23,1395,158,12.6
E40000005,South East,nhsRegion,2020-11-22,1313,144,12.4
E40000005,South East,nhsRegion,2020-11-21,1300,174,12.2
E40000005,South East,nhsRegion,2020-11-20,1272,145,11.8
E40000005,South East,nhsRegion,2020-11-19,1246,201,11.2
E40000005,South East,nhsRegion,2020-11-18,1227,164,11.0
E40000005,South East,nhsRegion,2020-11-17,1205,141,10.8
E40000005,South East,nhsRegion,2020-11-16,1182,139,10.5
E40000005,South East,nhsRegion,2020-11-15,1173,130,10.5
E40000005,South East,nhsRegion,2020-11-14,1122,132,10.6
E40000005,South East,nhsRegion,2020-11-13,1066,97,10.8
E40000005,South East,nhsRegion,2020-11-12,967,181,10.9
E40000005,South East,nhsRegion,2020-11-11,1011,149,10.4
E40000005,South East,nhsRegion,2020-11-10,958,110,10.0
E40000005,South East,nhsRegion,2020-11-09,947,137,9.6
E40000005,South East,nhsRegion,2020-11-08,820,137,9.4
E40000005,South East,nhsRegion,2020-11-07,821,150,8.8
E40000005,South East,nhsRegion,2020-11-06,783,107,8.3
E40000005,South East,nhsRegion,2020-11-05,770,140,8.0
E40000005,South East,nhsRegion,2020-11-04,751,109,7.6
E40000005,South East,nhsRegion,2020-11-03,711,81,7.3
E40000005,South East,nhsRegion,2020-11-02,713,115,7.3
E40000005,South East,nhsRegion,2020-11-01,665,88,7.0
E40000005,South East,nhsRegion,2020-10-31,617,98,6.7
E40000005,South East,nhsRegion,2020-10-30,589,84,6.4
E40000005,South East,nhsRegion,2020-10-29,566,103,6.2
E40000005,South East,nhsRegion,2020-10-28,541,81,5.9
E40000005,South East,nhsRegion,2020-10-27,528,84,5.8
E40000005,South East,nhsRegion,2020-10-26,483,86,5.2
E40000005,South East,nhsRegion,2020-10-25,477,67,4.8
E40000005,South East,nhsRegion,2020-10-24,456,65,4.5
E40000005,South East,nhsRegion,2020-10-23,405,70,4.2
E40000005,South East,nhsRegion,2020-10-22,339,77,3.8
E40000005,South East,nhsRegion,2020-10-21,358,65,3.5
E40000005,South East,nhsRegion,2020-10-20,325,37,3.2
E40000005,South East,nhsRegion,2020-10-19,326,51,3.3
E40000005,South East,nhsRegion,2020-10-18,228,40,3.2
E40000005,South East,nhsRegion,2020-10-17,279,34,3.0
E40000005,South East,nhsRegion,2020-10-16,263,33,3.0
E40000005,South East,nhsRegion,2020-10-15,233,52,3.0
E40000005,South East,nhsRegion,2020-10-14,225,38,2.8
E40000005,South East,nhsRegion,2020-10-13,204,48,2.8
E40000005,South East,nhsRegion,2020-10-12,189,37,2.6
E40000005,South East,nhsRegion,2020-10-11,175,27,2.4
E40000005,South East,nhsRegion,2020-10-10,163,30,2.3
E40000005,South East,nhsRegion,2020-10-09,162,34,2.2
E40000005,South East,nhsRegion,2020-10-08,144,36,1.9
E40000005,South East,nhsRegion,2020-10-07,134,41,1.7
E40000005,South East,nhsRegion,2020-10-06,121,25,1.5
E40000005,South East,nhsRegion,2020-10-05,119,21,1.4
E40000005,South East,nhsRegion,2020-10-04,108,18,1.3
E40000005,South East,nhsRegion,2020-10-03,100,19,1.1
E40000005,South East,nhsRegion,2020-10-02,109,12,1.1
E40000005,South East,nhsRegion,2020-10-01,98,16,1.2
E40000005,South East,nhsRegion,2020-09-30,103,22,1.1
E40000005,South East,nhsRegion,2020-09-29,103,14,1.2
E40000005,South East,nhsRegion,2020-09-28,117,13,1.2
E40000005,South East,nhsRegion,2020-09-27,114,6,1.2
E40000005,South East,nhsRegion,2020-09-26,102,14,1.2
E40000005,South East,nhsRegion,2020-09-25,110,18,1.2
E40000005,South East,nhsRegion,2020-09-24,104,15,1.1
E40000005,South East,nhsRegion,2020-09-23,94,24,1.1
E40000005,South East,nhsRegion,2020-09-22,87,15,0.9
E40000005,South East,nhsRegion,2020-09-21,91,14,0.9
E40000005,South East,nhsRegion,2020-09-20,79,9,0.8
E40000005,South East,nhsRegion,2020-09-19,74,16,0.8
E40000005,South East,nhsRegion,2020-09-18,82,9,0.8
E40000005,South East,nhsRegion,2020-09-17,72,8,0.8
E40000005,South East,nhsRegion,2020-09-16,64,13,0.8
E40000005,South East,nhsRegion,2020-09-15,78,7,0.9
E40000005,South East,nhsRegion,2020-09-14,71,9,0.9
E40000005,South East,nhsRegion,2020-09-13,61,12,0.8
E40000005,South East,nhsRegion,2020-09-12,63,12,0.8
E40000005,South East,nhsRegion,2020-09-11,59,11,0.7
E40000005,South East,nhsRegion,2020-09-10,53,10,0.7
E40000005,South East,nhsRegion,2020-09-09,48,17,0.7
E40000005,South East,nhsRegion,2020-09-08,47,9,0.6
E40000005,South East,nhsRegion,2020-09-07,53,4,0.6
E40000005,South East,nhsRegion,2020-09-06,44,8,0.6
E40000005,South East,nhsRegion,2020-09-05,40,6,0.6
E40000005,South East,nhsRegion,2020-09-04,43,9,0.5
E40000005,South East,nhsRegion,2020-09-03,39,8,0.5
E40000005,South East,nhsRegion,2020-09-02,38,12,0.6
E40000005,South East,nhsRegion,2020-09-01,39,7,0.5
E40000005,South East,nhsRegion,2020-08-31,42,6,0.5
E40000005,South East,nhsRegion,2020-08-30,39,2,0.6
E40000005,South East,nhsRegion,2020-08-29,37,5,0.6
E40000005,South East,nhsRegion,2020-08-28,39,7,0.6
E40000005,South East,nhsRegion,2020-08-27,47,12,0.6
E40000005,South East,nhsRegion,2020-08-26,48,7,0.5
E40000005,South East,nhsRegion,2020-08-25,50,9,0.5
E40000005,South East,nhsRegion,2020-08-24,54,8,0.4
E40000005,South East,nhsRegion,2020-08-23,53,8,0.4
E40000005,South East,nhsRegion,2020-08-22,51,5,0.4
E40000005,South East,nhsRegion,2020-08-21,64,2,0.4
E40000005,South East,nhsRegion,2020-08-20,64,4,0.4
E40000005,South East,nhsRegion,2020-08-19,65,7,0.5
E40000005,South East,nhsRegion,2020-08-18,70,6,0.6
E40000005,South East,nhsRegion,2020-08-17,69,5,0.5
E40000005,South East,nhsRegion,2020-08-16,71,5,0.5
E40000005,South East,nhsRegion,2020-08-15,72,3,0.5
E40000005,South East,nhsRegion,2020-08-14,72,9,0.6
E40000005,South East,nhsRegion,2020-08-13,63,10,0.5
E40000005,South East,nhsRegion,2020-08-12,59,13,0.4
E40000005,South East,nhsRegion,2020-08-11,68,3,0.4
E40000005,South East,nhsRegion,2020-08-10,82,4,0.5
E40000005,South East,nhsRegion,2020-08-09,72,4,0.5
E40000005,South East,nhsRegion,2020-08-08,80,7,0.5
E40000005,South East,nhsRegion,2020-08-07,77,6,0.6
E40000005,South East,nhsRegion,2020-08-06,78,2,0.6
E40000005,South East,nhsRegion,2020-08-05,106,12,0.7
E40000005,South East,nhsRegion,2020-08-04,111,9,0.7
E40000005,South East,nhsRegion,2020-08-03,122,4,0.7
E40000005,South East,nhsRegion,2020-08-02,122,5,0.8
E40000005,South East,nhsRegion,2020-08-01,123,14,0.8
E40000005,South East,nhsRegion,2020-07-31,132,10,0.8
E40000005,South East,nhsRegion,2020-07-30,136,8,0.8
E40000005,South East,nhsRegion,2020-07-29,141,9,0.9
E40000005,South East,nhsRegion,2020-07-28,135,12,0.9
E40000005,South East,nhsRegion,2020-07-27,118,13,0.8
E40000005,South East,nhsRegion,2020-07-26,141,9,0.8
E40000005,South East,nhsRegion,2020-07-25,143,7,0.8
E40000005,South East,nhsRegion,2020-07-24,157,14,0.9
E40000005,South East,nhsRegion,2020-07-23,167,12,0.8
E40000005,South East,nhsRegion,2020-07-22,179,11,0.9
E40000005,South East,nhsRegion,2020-07-21,193,7,0.9
E40000005,South East,nhsRegion,2020-07-20,200,8,1.0
E40000005,South East,nhsRegion,2020-07-19,198,13,1.2
E40000005,South East,nhsRegion,2020-07-18,194,11,1.1
E40000005,South East,nhsRegion,2020-07-17,203,12,1.2
E40000005,South East,nhsRegion,2020-07-16,201,15,1.2
E40000005,South East,nhsRegion,2020-07-15,215,15,1.3
E40000005,South East,nhsRegion,2020-07-14,215,15,1.4
E40000005,South East,nhsRegion,2020-07-13,222,25,1.5
E40000005,South East,nhsRegion,2020-07-12,222,8,1.4
E40000005,South East,nhsRegion,2020-07-11,227,14,1.5
E40000005,South East,nhsRegion,2020-07-10,235,16,1.5
E40000005,South East,nhsRegion,2020-07-09,244,25,1.6
E40000005,South East,nhsRegion,2020-07-08,242,19,1.5
E40000005,South East,nhsRegion,2020-07-07,252,23,1.6
E40000005,South East,nhsRegion,2020-07-06,251,19,1.7
E40000005,South East,nhsRegion,2020-07-05,253,15,1.7
E40000005,South East,nhsRegion,2020-07-04,256,21,1.8
E40000005,South East,nhsRegion,2020-07-03,279,19,2.0
E40000005,South East,nhsRegion,2020-07-02,279,20,2.0
