areaName,date,newCasesByPublishDate
Rhondda Cynon Taf,2021-03-04,11
Rhondda Cynon Taf,2021-03-05,6
Rhondda Cynon Taf,2021-03-06,4
Rhondda Cynon Taf,2021-03-07,3
Rhondda Cynon Taf,2021-03-08,5
Rhondda Cynon Taf,2021-03-09,6
Rhondda Cynon Taf,2021-03-10,6
Rhondda Cynon Taf,2021-03-11,10
Rhondda Cynon Taf,2021-03-12,7
Rhondda Cynon Taf,2021-03-13,5
Rhondda Cynon Taf,2021-03-14,6
Rhondda Cynon Taf,2021-03-15,6
Rhondda Cynon Taf,2021-03-16,2
Rhondda Cynon Taf,2021-03-17,3
Rhondda Cynon Taf,2021-03-18,8
Rhondda Cynon Taf,2021-03-19,6
Rhondda Cynon Taf,2021-03-20,8
Rhondda Cynon Taf,2021-03-21,3
Rhondda Cynon Taf,2021-03-22,1
Rhondda Cynon Taf,2021-03-23,5
Rhondda Cynon Taf,2021-03-24,4
Rhondda Cynon Taf,2021-03-25,4
Rhondda Cynon Taf,2021-03-26,4
Rhondda Cynon Taf,2021-03-27,3
Rhondda Cynon Taf,2021-03-28,3
Rhondda Cynon Taf,2021-03-29,4
Rhondda Cynon Taf,2021-03-30,0
Rhondda Cynon Taf,2021-03-31,5
Rhondda Cynon Taf,2021-04-01,3
Rhondda Cynon Taf,2021-04-02,0
Rhondda Cynon Taf,2021-04-03,5
Rhondda Cynon Taf,2021-04-04,0
Rhondda Cynon Taf,2021-04-05,8
Rhondda Cynon Taf,2021-04-06,6
Rhondda Cynon Taf,2021-04-07,3
Rhondda Cynon Taf,2021-04-08,3
Rhondda Cynon Taf,2021-04-09,3
Rhondda Cynon Taf,2021-04-10,8
Rhondda Cynon Taf,2021-04-11,2
Rhondda Cynon Taf,2021-04-12,2
Rhondda Cynon Taf,2021-04-13,0
Rhondda Cynon Taf,2021-04-14,6
Rhondda Cynon Taf,2021-04-15,7
Rhondda Cynon Taf,2021-04-16,0
Rhondda Cynon Taf,2021-04-17,0
Rhondda Cynon Taf,2021-04-18,3
Rhondda Cynon Taf,2021-04-19,3
Rhondda Cynon Taf,2021-04-20,1
Rhondda Cynon Taf,2021-04-21,0
Rhondda Cynon Taf,2021-04-22,1
Rhondda Cynon Taf,2021-04-23,1
Rhondda Cynon Taf,2021-04-24,0
Rhondda Cynon Taf,2021-04-25,2
Rhondda Cynon Taf,2021-04-26,2
Rhondda Cynon Taf,2021-04-27,1
Rhondda Cynon Taf,2021-04-28,0
Rhondda Cynon Taf,2021-04-29,1
Rhondda Cynon Taf,2021-04-30,0
Rhondda Cynon Taf,2021-05-01,0
Rhondda Cynon Taf,2021-05-02,5
Rhondda Cynon Taf,2021-05-03,0
Rhondda Cynon Taf,2021-05-04,3
Rhondda Cynon Taf,2021-05-05,3
Rhondda Cynon Taf,2021-05-06,0
Rhondda Cynon Taf,2021-05-07,1
Rhondda Cynon Taf,2021-05-08,0
Rhondda Cynon Taf,2021-05-09,3
Rhondda Cynon Taf,2021-05-10,1
Rhondda Cynon Taf,2021-05-11,0
Rhondda Cynon Taf,2021-05-12,1
Rhondda Cynon Taf,2021-05-13,1
Rhondda Cynon Taf,2021-05-14,0
Rhondda Cynon Taf,2021-05-15,0
Rhondda Cynon Taf,2021-05-16,0
Rhondda Cynon Taf,2021-05-17,1
Rhondda Cynon Taf,2021-05-18,0
Rhondda Cynon Taf,2021-05-19,0
Rhondda Cynon Taf,2021-05-20,2
Rhondda Cynon Taf,2021-05-21,0
Rhondda Cynon Taf,2021-05-22,0
Rhondda Cynon Taf,2021-05-23,1
Rhondda Cynon Taf,2021-05-24,1
Rhondda Cynon Taf,2021-05-25,0
Rhondda Cynon Taf,2021-05-26,0
Rhondda Cynon Taf,2021-05-27,3
Rhondda Cynon Taf,2021-05-28,0
Rhondda Cynon Taf,2021-05-29,0
Rhondda Cynon Taf,2021-05-30,0
Rhondda Cynon Taf,2021-05-31,0
Rhondda Cynon Taf,2021-06-01,1
Rhondda Cynon Taf,2021-06-02,1
Rhondda Cynon Taf,2021-06-03,1
Rhondda Cynon Taf,2021-06-04,0
Rhondda Cynon Taf,2021-06-05,0
Rhondda Cynon Taf,2021-06-06,1
Rhondda Cynon Taf,2021-06-07,3
Rhondda Cynon Taf,2021-06-08,0
Rhondda Cynon Taf,2021-06-09,5
Rhondda Cynon Taf,2021-06-10,1
Rhondda Cynon Taf,2021-06-11,1
Rhondda Cynon Taf,2021-06-12,0
Rhondda Cynon Taf,2021-06-13,1
Rhondda Cynon Taf,2021-06-14,7
Rhondda Cynon Taf,2021-06-15,0
Rhondda Cynon Taf,2021-06-16,2
Rhondda Cynon Taf,2021-06-17,0
Rhondda Cynon Taf,2021-06-18,2
Rhondda Cynon Taf,2021-06-19,0
Rhondda Cynon Taf,2021-06-20,2
Rhondda Cynon Taf,2021-06-21,8
Rhondda Cynon Taf,2021-06-22,3
Rhondda Cynon Taf,2021-06-23,8
Rhondda Cynon Taf,2021-06-24,10
Rhondda Cynon Taf,2021-06-25,9
Rhondda Cynon Taf,2021-06-26,0
Rhondda Cynon Taf,2021-06-27,16
Rhondda Cynon Taf,2021-06-28,32
Rhondda Cynon Taf,2021-06-29,11
Rhondda Cynon Taf,2021-06-30,25
Rhondda Cynon Taf,2021-07-01,11
Rhondda Cynon Taf,2021-07-02,18
Rhondda Cynon Taf,2021-07-03,0
Rhondda Cynon Taf,2021-07-04,23
Rhondda Cynon Taf,2021-07-05,54
Rhondda Cynon Taf,2021-07-06,27
Rhondda Cynon Taf,2021-07-07,21
Rhondda Cynon Taf,2021-07-08,35
Rhondda Cynon Taf,2021-07-09,28
Rhondda Cynon Taf,2021-07-10,0
Rhondda Cynon Taf,2021-07-11,23
Rhondda Cynon Taf,2021-07-12,57
Rhondda Cynon Taf,2021-07-13,30
Rhondda Cynon Taf,2021-07-14,48
Rhondda Cynon Taf,2021-07-15,44
Rhondda Cynon Taf,2021-07-16,42
Rhondda Cynon Taf,2021-07-17,0
Rhondda Cynon Taf,2021-07-18,40
Rhondda Cynon Taf,2021-07-19,75
Rhondda Cynon Taf,2021-07-20,21
Rhondda Cynon Taf,2021-07-21,36
Rhondda Cynon Taf,2021-07-22,23
Rhondda Cynon Taf,2021-07-23,35
Rhondda Cynon Taf,2021-07-24,0
Rhondda Cynon Taf,2021-07-25,55
Rhondda Cynon Taf,2021-07-26,45
Rhondda Cynon Taf,2021-07-27,26
Rhondda Cynon Taf,2021-07-28,20
Rhondda Cynon Taf,2021-07-29,31
Rhondda Cynon Taf,2021-07-30,26
Rhondda Cynon Taf,2021-07-31,0
Rhondda Cynon Taf,2021-08-01,28
Rhondda Cynon Taf,2021-08-02,38
Rhondda Cynon Taf,2021-08-03,15
Rhondda Cynon Taf,2021-08-04,21
Rhondda Cynon Taf,2021-08-05,23
Rhondda Cynon Taf,2021-08-06,35
Rhondda Cynon Taf,2021-08-07,0
Rhondda Cynon Taf,2021-08-08,25
Rhondda Cynon Taf,2021-08-09,38
Rhondda Cynon Taf,2021-08-10,10
Rhondda Cynon Taf,2021-08-11,0
Rhondda Cynon Taf,2021-08-12,81
Rhondda Cynon Taf,2021-08-13,58
Rhondda Cynon Taf,2021-08-14,0
Rhondda Cynon Taf,2021-08-15,53
Rhondda Cynon Taf,2021-08-16,144
Rhondda Cynon Taf,2021-08-17,23
Rhondda Cynon Taf,2021-08-18,97
Rhondda Cynon Taf,2021-08-19,58
Rhondda Cynon Taf,2021-08-20,85
Rhondda Cynon Taf,2021-08-21,0
Rhondda Cynon Taf,2021-08-22,87
Rhondda Cynon Taf,2021-08-23,186
Rhondda Cynon Taf,2021-08-24,87
Rhondda Cynon Taf,2021-08-25,90
Rhondda Cynon Taf,2021-08-26,143
Rhondda Cynon Taf,2021-08-27,73
Rhondda Cynon Taf,2021-08-28,0
Rhondda Cynon Taf,2021-08-29,138
Rhondda Cynon Taf,2021-08-30,0
Rhondda Cynon Taf,2021-08-31,164
Rhondda Cynon Taf,2021-09-01,188
