areaName,date,newCasesByPublishDate
Northumberland,2021-08-02,18
Northumberland,2021-08-03,16
Northumberland,2021-08-04,20
Northumberland,2021-08-05,22
Northumberland,2021-08-06,29
Northumberland,2021-08-07,22
Northumberland,2021-08-08,16
Northumberland,2021-08-09,17
Northumberland,2021-08-10,19
Northumberland,2021-08-11,22
Northumberland,2021-08-12,17
Northumberland,2021-08-13,27
Northumberland,2021-08-14,26
Northumberland,2021-08-15,20
Northumberland,2021-08-16,22
Northumberland,2021-08-17,26
Northumberland,2021-08-18,23
Northumberland,2021-08-19,30
Northumberland,2021-08-20,19
Northumberland,2021-08-21,28
Northumberland,2021-08-22,31
Northumberland,2021-08-23,26
Northumberland,2021-08-24,25
Northumberland,2021-08-25,30
Northumberland,2021-08-26,26
Northumberland,2021-08-27,23
Northumberland,2021-08-28,25
Northumberland,2021-08-29,17
Northumberland,2021-08-30,23
Northumberland,2021-08-31,18
Northumberland,2021-09-01,26
Northumberland,2021-09-02,32
Northumberland,2021-09-03,24
Northumberland,2021-09-04,28
Northumberland,2021-09-05,21
Northumberland,2021-09-06,30
Northumberland,2021-09-07,33
Northumberland,2021-09-08,26
Northumberland,2021-09-09,38
Northumberland,2021-09-10,35
Northumberland,2021-09-11,33
Northumberland,2021-09-12,21
Northumberland,2021-09-13,24
Northumberland,2021-09-14,33
Northumberland,2021-09-15,21
Northumberland,2021-09-16,34
Northumberland,2021-09-17,26
Northumberland,2021-09-18,30
Northumberland,2021-09-19,24
Northumberland,2021-09-20,37
Northumberland,2021-09-21,31
Northumberland,2021-09-22,39
Northumberland,2021-09-23,34
Northumberland,2021-09-24,37
Northumberland,2021-09-25,31
Northumberland,2021-09-26,28
Northumberland,2021-09-27,29
Northumberland,2021-09-28,42
Northumberland,2021-09-29,33
Northumberland,2021-09-30,33
Northumberland,2021-10-01,29
Northumberland,2021-10-02,32
Northumberland,2021-10-03,29
Northumberland,2021-10-04,34
Northumberland,2021-10-05,32
Northumberland,2021-10-06,37
Northumberland,2021-10-07,51
Northumberland,2021-10-08,34
Northumberland,2021-10-09,34
Northumberland,2021-10-10,31
Northumberland,2021-10-11,39
Northumberland,2021-10-12,59
Northumberland,2021-10-13,47
Northumberland,2021-10-14,58
Northumberland,2021-10-15,43
Northumberland,2021-10-16,39
Northumberland,2021-10-17,37
Northumberland,2021-10-18,41
Northumberland,2021-10-19,56
Northumberland,2021-10-20,49
