areaName,date,newCasesByPublishDate
North Tyneside,2021-12-08,28
North Tyneside,2021-12-09,25
North Tyneside,2021-12-10,39
North Tyneside,2021-12-11,26
North Tyneside,2021-12-12,20
North Tyneside,2021-12-13,21
North Tyneside,2021-12-14,34
North Tyneside,2021-12-15,32
North Tyneside,2021-12-16,30
North Tyneside,2021-12-17,44
North Tyneside,2021-12-18,27
North Tyneside,2021-12-19,25
North Tyneside,2021-12-20,29
North Tyneside,2021-12-21,47
North Tyneside,2021-12-22,45
North Tyneside,2021-12-23,63
North Tyneside,2021-12-24,52
North Tyneside,2021-12-25,69
North Tyneside,2021-12-26,65
North Tyneside,2021-12-27,62
North Tyneside,2021-12-28,88
North Tyneside,2021-12-29,76
North Tyneside,2021-12-30,112
North Tyneside,2021-12-31,111
North Tyneside,2022-01-01,210
North Tyneside,2022-01-02,130
North Tyneside,2022-01-03,125
North Tyneside,2022-01-04,188
North Tyneside,2022-01-05,179
North Tyneside,2022-01-06,172
North Tyneside,2022-01-07,177
North Tyneside,2022-01-08,119
North Tyneside,2022-01-09,150
North Tyneside,2022-01-10,125
North Tyneside,2022-01-11,119
North Tyneside,2022-01-12,165
North Tyneside,2022-01-13,105
North Tyneside,2022-01-14,92
North Tyneside,2022-01-15,75
North Tyneside,2022-01-16,72
North Tyneside,2022-01-17,67
North Tyneside,2022-01-18,81
North Tyneside,2022-01-19,82
North Tyneside,2022-01-20,81
North Tyneside,2022-01-21,66
North Tyneside,2022-01-22,63
North Tyneside,2022-01-23,52
North Tyneside,2022-01-24,58
North Tyneside,2022-01-25,61
North Tyneside,2022-01-26,64
North Tyneside,2022-01-27,56
North Tyneside,2022-01-28,48
North Tyneside,2022-01-29,43
North Tyneside,2022-01-30,29
North Tyneside,2022-01-31,691
North Tyneside,2022-02-01,66
North Tyneside,2022-02-02,59
North Tyneside,2022-02-03,52
North Tyneside,2022-02-04,42
North Tyneside,2022-02-05,35
North Tyneside,2022-02-06,33
North Tyneside,2022-02-07,28
North Tyneside,2022-02-08,32
North Tyneside,2022-02-09,33
North Tyneside,2022-02-10,37
North Tyneside,2022-02-11,29
North Tyneside,2022-02-12,24
North Tyneside,2022-02-13,22
North Tyneside,2022-02-14,17
North Tyneside,2022-02-15,26
North Tyneside,2022-02-16,31
North Tyneside,2022-02-17,30
North Tyneside,2022-02-18,23
North Tyneside,2022-02-19,24
North Tyneside,2022-02-20,21
North Tyneside,2022-02-21,16
North Tyneside,2022-02-22,18
North Tyneside,2022-02-23,24
North Tyneside,2022-02-24,22
North Tyneside,2022-02-25,21
North Tyneside,2022-02-26,0
North Tyneside,2022-02-27,0
North Tyneside,2022-02-28,50
North Tyneside,2022-03-01,20
North Tyneside,2022-03-02,22
North Tyneside,2022-03-03,21
North Tyneside,2022-03-04,25
North Tyneside,2022-03-05,0
North Tyneside,2022-03-06,0
North Tyneside,2022-03-07,57
North Tyneside,2022-03-08,23
North Tyneside,2022-03-09,29
North Tyneside,2022-03-10,31
North Tyneside,2022-03-11,30
North Tyneside,2022-03-12,0
North Tyneside,2022-03-13,0
North Tyneside,2022-03-14,107
North Tyneside,2022-03-15,41
North Tyneside,2022-03-16,52
North Tyneside,2022-03-17,54
North Tyneside,2022-03-18,45
North Tyneside,2022-03-19,0
North Tyneside,2022-03-20,0
North Tyneside,2022-03-21,130
North Tyneside,2022-03-22,54
North Tyneside,2022-03-23,78
North Tyneside,2022-03-24,72
North Tyneside,2022-03-25,56
North Tyneside,2022-03-26,0
North Tyneside,2022-03-27,0
North Tyneside,2022-03-28,164
North Tyneside,2022-03-29,56
North Tyneside,2022-03-30,72
North Tyneside,2022-03-31,66
North Tyneside,2022-04-01,55
North Tyneside,2022-04-02,0
North Tyneside,2022-04-03,0
North Tyneside,2022-04-04,118
North Tyneside,2022-04-05,38
North Tyneside,2022-04-06,45
North Tyneside,2022-04-07,35
North Tyneside,2022-04-08,36
North Tyneside,2022-04-09,0
North Tyneside,2022-04-10,0
North Tyneside,2022-04-11,58
North Tyneside,2022-04-12,29
North Tyneside,2022-04-13,27
North Tyneside,2022-04-14,22
North Tyneside,2022-04-15,0
North Tyneside,2022-04-16,0
North Tyneside,2022-04-17,0
North Tyneside,2022-04-18,0
North Tyneside,2022-04-19,88
North Tyneside,2022-04-20,21
North Tyneside,2022-04-21,18
North Tyneside,2022-04-22,13
North Tyneside,2022-04-23,0
North Tyneside,2022-04-24,0
North Tyneside,2022-04-25,45
North Tyneside,2022-04-26,0
North Tyneside,2022-04-27,26
North Tyneside,2022-04-28,10
North Tyneside,2022-04-29,9
North Tyneside,2022-04-30,0
North Tyneside,2022-05-01,0
North Tyneside,2022-05-02,0
North Tyneside,2022-05-03,31
North Tyneside,2022-05-04,10
North Tyneside,2022-05-05,8
North Tyneside,2022-05-06,7
North Tyneside,2022-05-07,0
North Tyneside,2022-05-08,0
North Tyneside,2022-05-09,19
North Tyneside,2022-05-10,8
North Tyneside,2022-05-11,9
North Tyneside,2022-05-12,9
North Tyneside,2022-05-13,8
North Tyneside,2022-05-14,0
North Tyneside,2022-05-15,0
North Tyneside,2022-05-16,15
North Tyneside,2022-05-17,7
North Tyneside,2022-05-18,7
North Tyneside,2022-05-19,5
North Tyneside,2022-05-20,7
North Tyneside,2022-05-21,0
North Tyneside,2022-05-22,0
North Tyneside,2022-05-23,16
North Tyneside,2022-05-24,6
North Tyneside,2022-05-25,3
North Tyneside,2022-05-26,5
North Tyneside,2022-05-27,3
North Tyneside,2022-05-28,0
North Tyneside,2022-05-29,0
North Tyneside,2022-05-30,10
North Tyneside,2022-05-31,4
North Tyneside,2022-06-01,4
North Tyneside,2022-06-02,0
North Tyneside,2022-06-03,0
North Tyneside,2022-06-04,0
North Tyneside,2022-06-05,0
North Tyneside,2022-06-06,22
North Tyneside,2022-06-07,7
North Tyneside,2022-06-08,9
North Tyneside,2022-06-09,8
North Tyneside,2022-06-10,5
North Tyneside,2022-06-11,0
North Tyneside,2022-06-12,0
North Tyneside,2022-06-13,24
North Tyneside,2022-06-14,12
North Tyneside,2022-06-15,10
North Tyneside,2022-06-16,11
North Tyneside,2022-06-17,13
North Tyneside,2022-06-18,0
North Tyneside,2022-06-19,0
North Tyneside,2022-06-20,38
North Tyneside,2022-06-21,16
North Tyneside,2022-06-22,11
North Tyneside,2022-06-23,17
North Tyneside,2022-06-24,12
North Tyneside,2022-06-25,0
North Tyneside,2022-06-26,0
North Tyneside,2022-06-27,40
North Tyneside,2022-06-28,15
North Tyneside,2022-06-29,18
North Tyneside,2022-06-30,13
North Tyneside,2022-07-01,11
North Tyneside,2022-07-02,0
North Tyneside,2022-07-03,0
North Tyneside,2022-07-04,0
North Tyneside,2022-07-05,0
North Tyneside,2022-07-06,92
North Tyneside,2022-07-07,0
North Tyneside,2022-07-08,0
North Tyneside,2022-07-09,0
North Tyneside,2022-07-10,0
North Tyneside,2022-07-11,0
North Tyneside,2022-07-12,0
North Tyneside,2022-07-13,126
North Tyneside,2022-07-14,0
North Tyneside,2022-07-15,0
North Tyneside,2022-07-16,0
North Tyneside,2022-07-17,0
North Tyneside,2022-07-18,0
North Tyneside,2022-07-19,0
North Tyneside,2022-07-20,87
North Tyneside,2022-07-21,0
North Tyneside,2022-07-22,0
North Tyneside,2022-07-23,0
North Tyneside,2022-07-24,0
North Tyneside,2022-07-25,0
North Tyneside,2022-07-26,0
North Tyneside,2022-07-27,60
North Tyneside,2022-07-28,0
North Tyneside,2022-07-29,0
North Tyneside,2022-07-30,0
North Tyneside,2022-07-31,0
North Tyneside,2022-08-01,0
North Tyneside,2022-08-02,0
North Tyneside,2022-08-03,40
North Tyneside,2022-08-04,0
North Tyneside,2022-08-05,0
North Tyneside,2022-08-06,0
North Tyneside,2022-08-07,0
North Tyneside,2022-08-08,0
North Tyneside,2022-08-09,0
North Tyneside,2022-08-10,45
North Tyneside,2022-08-11,0
North Tyneside,2022-08-12,0
North Tyneside,2022-08-13,0
North Tyneside,2022-08-14,0
North Tyneside,2022-08-15,0
North Tyneside,2022-08-16,0
North Tyneside,2022-08-17,31
North Tyneside,2022-08-18,0
North Tyneside,2022-08-19,0
North Tyneside,2022-08-20,0
North Tyneside,2022-08-21,0
North Tyneside,2022-08-22,0
North Tyneside,2022-08-23,0
North Tyneside,2022-08-24,19
North Tyneside,2022-08-25,0
North Tyneside,2022-08-26,0
North Tyneside,2022-08-27,0
North Tyneside,2022-08-28,0
North Tyneside,2022-08-29,0
North Tyneside,2022-08-30,0
North Tyneside,2022-08-31,25
North Tyneside,2022-09-01,0
North Tyneside,2022-09-02,0
North Tyneside,2022-09-03,0
North Tyneside,2022-09-04,0
North Tyneside,2022-09-05,0
North Tyneside,2022-09-06,0
North Tyneside,2022-09-07,0
North Tyneside,2022-09-08,27
North Tyneside,2022-09-09,0
North Tyneside,2022-09-10,0
North Tyneside,2022-09-11,0
North Tyneside,2022-09-12,0
North Tyneside,2022-09-13,0
North Tyneside,2022-09-14,0
North Tyneside,2022-09-15,22
North Tyneside,2022-09-16,0
North Tyneside,2022-09-17,0
North Tyneside,2022-09-18,0
North Tyneside,2022-09-19,0
North Tyneside,2022-09-20,0
North Tyneside,2022-09-21,0
North Tyneside,2022-09-22,32
North Tyneside,2022-09-23,0
North Tyneside,2022-09-24,0
North Tyneside,2022-09-25,0
North Tyneside,2022-09-26,0
North Tyneside,2022-09-27,0
North Tyneside,2022-09-28,0
North Tyneside,2022-09-29,42
North Tyneside,2022-09-30,0
North Tyneside,2022-10-01,0
North Tyneside,2022-10-02,0
North Tyneside,2022-10-03,0
North Tyneside,2022-10-04,0
North Tyneside,2022-10-05,0
North Tyneside,2022-10-06,40
North Tyneside,2022-10-07,0
North Tyneside,2022-10-08,0
North Tyneside,2022-10-09,0
North Tyneside,2022-10-10,0
North Tyneside,2022-10-11,0
North Tyneside,2022-10-12,0
North Tyneside,2022-10-13,47
North Tyneside,2022-10-14,0
North Tyneside,2022-10-15,0
North Tyneside,2022-10-16,0
North Tyneside,2022-10-17,0
North Tyneside,2022-10-18,0
North Tyneside,2022-10-19,0
North Tyneside,2022-10-20,34
North Tyneside,2022-10-21,0
North Tyneside,2022-10-22,0
North Tyneside,2022-10-23,0
North Tyneside,2022-10-24,0
North Tyneside,2022-10-25,0
North Tyneside,2022-10-26,0
North Tyneside,2022-10-27,33
North Tyneside,2022-10-28,0
North Tyneside,2022-10-29,0
North Tyneside,2022-10-30,0
North Tyneside,2022-10-31,0
North Tyneside,2022-11-01,0
North Tyneside,2022-11-02,0
North Tyneside,2022-11-03,22
North Tyneside,2022-11-04,0
North Tyneside,2022-11-05,0
North Tyneside,2022-11-06,0
North Tyneside,2022-11-07,0
North Tyneside,2022-11-08,0
North Tyneside,2022-11-09,0
North Tyneside,2022-11-10,12
North Tyneside,2022-11-11,0
North Tyneside,2022-11-12,0
North Tyneside,2022-11-13,0
North Tyneside,2022-11-14,0
North Tyneside,2022-11-15,0
North Tyneside,2022-11-16,0
North Tyneside,2022-11-17,14
North Tyneside,2022-11-18,0
North Tyneside,2022-11-19,0
North Tyneside,2022-11-20,0
