areaName,date,newCasesByPublishDate
North Lanarkshire,2021-08-08,14
North Lanarkshire,2021-08-09,8
North Lanarkshire,2021-08-10,11
North Lanarkshire,2021-08-11,15
North Lanarkshire,2021-08-12,20
North Lanarkshire,2021-08-13,18
North Lanarkshire,2021-08-14,17
North Lanarkshire,2021-08-15,15
North Lanarkshire,2021-08-16,19
North Lanarkshire,2021-08-17,22
North Lanarkshire,2021-08-18,25
North Lanarkshire,2021-08-19,33
North Lanarkshire,2021-08-20,36
North Lanarkshire,2021-08-21,36
North Lanarkshire,2021-08-22,34
North Lanarkshire,2021-08-23,39
North Lanarkshire,2021-08-24,68
North Lanarkshire,2021-08-25,68
North Lanarkshire,2021-08-26,77
North Lanarkshire,2021-08-27,103
North Lanarkshire,2021-08-28,94
North Lanarkshire,2021-08-29,102
North Lanarkshire,2021-08-30,52
North Lanarkshire,2021-08-31,83
North Lanarkshire,2021-09-01,90
North Lanarkshire,2021-09-02,91
North Lanarkshire,2021-09-03,96
North Lanarkshire,2021-09-04,85
North Lanarkshire,2021-09-05,82
North Lanarkshire,2021-09-06,83
North Lanarkshire,2021-09-07,66
North Lanarkshire,2021-09-08,83
North Lanarkshire,2021-09-09,72
North Lanarkshire,2021-09-10,76
North Lanarkshire,2021-09-11,0
North Lanarkshire,2021-09-12,110
North Lanarkshire,2021-09-13,47
North Lanarkshire,2021-09-14,41
North Lanarkshire,2021-09-15,59
North Lanarkshire,2021-09-16,0
North Lanarkshire,2021-09-17,65
North Lanarkshire,2021-09-18,71
North Lanarkshire,2021-09-19,42
North Lanarkshire,2021-09-20,37
North Lanarkshire,2021-09-21,41
North Lanarkshire,2021-09-22,37
North Lanarkshire,2021-09-23,49
North Lanarkshire,2021-09-24,40
North Lanarkshire,2021-09-25,30
North Lanarkshire,2021-09-26,28
North Lanarkshire,2021-09-27,20
North Lanarkshire,2021-09-28,30
North Lanarkshire,2021-09-29,32
North Lanarkshire,2021-09-30,38
North Lanarkshire,2021-10-01,31
North Lanarkshire,2021-10-02,27
North Lanarkshire,2021-10-03,27
North Lanarkshire,2021-10-04,20
North Lanarkshire,2021-10-05,21
North Lanarkshire,2021-10-06,34
North Lanarkshire,2021-10-07,21
North Lanarkshire,2021-10-08,26
North Lanarkshire,2021-10-09,27
North Lanarkshire,2021-10-10,24
North Lanarkshire,2021-10-11,25
North Lanarkshire,2021-10-12,17
North Lanarkshire,2021-10-13,20
North Lanarkshire,2021-10-14,25
North Lanarkshire,2021-10-15,22
North Lanarkshire,2021-10-16,22
North Lanarkshire,2021-10-17,26
North Lanarkshire,2021-10-18,30
North Lanarkshire,2021-10-19,30
North Lanarkshire,2021-10-20,22
North Lanarkshire,2021-10-21,24
North Lanarkshire,2021-10-22,29
North Lanarkshire,2021-10-23,28
North Lanarkshire,2021-10-24,32
North Lanarkshire,2021-10-25,22
North Lanarkshire,2021-10-26,23
North Lanarkshire,2021-10-27,32
North Lanarkshire,2021-10-28,25
North Lanarkshire,2021-10-29,23
North Lanarkshire,2021-10-30,0
North Lanarkshire,2021-10-31,0
North Lanarkshire,2021-11-01,82
