areaName,date,newCasesByPublishDate
Perth and Kinross,2021-04-25,0
Perth and Kinross,2021-04-26,12
Perth and Kinross,2021-04-27,5
Perth and Kinross,2021-04-28,3
Perth and Kinross,2021-04-29,3
Perth and Kinross,2021-04-30,6
Perth and Kinross,2021-05-01,4
Perth and Kinross,2021-05-02,4
Perth and Kinross,2021-05-03,0
Perth and Kinross,2021-05-04,0
Perth and Kinross,2021-05-05,0
Perth and Kinross,2021-05-06,2
Perth and Kinross,2021-05-07,3
Perth and Kinross,2021-05-08,7
Perth and Kinross,2021-05-09,3
Perth and Kinross,2021-05-10,8
Perth and Kinross,2021-05-11,2
Perth and Kinross,2021-05-12,7
Perth and Kinross,2021-05-13,11
Perth and Kinross,2021-05-14,2
Perth and Kinross,2021-05-15,14
Perth and Kinross,2021-05-16,2
Perth and Kinross,2021-05-17,4
Perth and Kinross,2021-05-18,3
Perth and Kinross,2021-05-19,7
Perth and Kinross,2021-05-20,10
Perth and Kinross,2021-05-21,6
Perth and Kinross,2021-05-22,1
Perth and Kinross,2021-05-23,7
Perth and Kinross,2021-05-24,1
Perth and Kinross,2021-05-25,2
Perth and Kinross,2021-05-26,15
Perth and Kinross,2021-05-27,10
Perth and Kinross,2021-05-28,13
Perth and Kinross,2021-05-29,10
Perth and Kinross,2021-05-30,8
Perth and Kinross,2021-05-31,2
Perth and Kinross,2021-06-01,5
Perth and Kinross,2021-06-02,12
Perth and Kinross,2021-06-03,23
Perth and Kinross,2021-06-04,28
Perth and Kinross,2021-06-05,37
Perth and Kinross,2021-06-06,21
Perth and Kinross,2021-06-07,25
Perth and Kinross,2021-06-08,25
Perth and Kinross,2021-06-09,57
Perth and Kinross,2021-06-10,21
Perth and Kinross,2021-06-11,29
Perth and Kinross,2021-06-12,48
Perth and Kinross,2021-06-13,36
Perth and Kinross,2021-06-14,33
Perth and Kinross,2021-06-15,38
Perth and Kinross,2021-06-16,29
Perth and Kinross,2021-06-17,50
Perth and Kinross,2021-06-18,18
Perth and Kinross,2021-06-19,35
Perth and Kinross,2021-06-20,44
Perth and Kinross,2021-06-21,44
Perth and Kinross,2021-06-22,85
Perth and Kinross,2021-06-23,104
Perth and Kinross,2021-06-24,66
Perth and Kinross,2021-06-25,52
Perth and Kinross,2021-06-26,74
Perth and Kinross,2021-06-27,59
Perth and Kinross,2021-06-28,60
Perth and Kinross,2021-06-29,114
Perth and Kinross,2021-06-30,130
Perth and Kinross,2021-07-01,181
Perth and Kinross,2021-07-02,162
Perth and Kinross,2021-07-03,132
Perth and Kinross,2021-07-04,89
Perth and Kinross,2021-07-05,78
Perth and Kinross,2021-07-06,77
Perth and Kinross,2021-07-07,125
Perth and Kinross,2021-07-08,104
Perth and Kinross,2021-07-09,93
Perth and Kinross,2021-07-10,45
Perth and Kinross,2021-07-11,60
Perth and Kinross,2021-07-12,66
Perth and Kinross,2021-07-13,79
Perth and Kinross,2021-07-14,73
Perth and Kinross,2021-07-15,50
Perth and Kinross,2021-07-16,75
Perth and Kinross,2021-07-17,66
Perth and Kinross,2021-07-18,48
Perth and Kinross,2021-07-19,35
Perth and Kinross,2021-07-20,48
Perth and Kinross,2021-07-21,56
Perth and Kinross,2021-07-22,49
Perth and Kinross,2021-07-23,27
Perth and Kinross,2021-07-24,25
Perth and Kinross,2021-07-25,24
Perth and Kinross,2021-07-26,14
Perth and Kinross,2021-07-27,13
Perth and Kinross,2021-07-28,22
Perth and Kinross,2021-07-29,30
Perth and Kinross,2021-07-30,27
Perth and Kinross,2021-07-31,0
Perth and Kinross,2021-08-01,34
Perth and Kinross,2021-08-02,14
Perth and Kinross,2021-08-03,12
Perth and Kinross,2021-08-04,23
Perth and Kinross,2021-08-05,24
Perth and Kinross,2021-08-06,29
Perth and Kinross,2021-08-07,26
Perth and Kinross,2021-08-08,27
Perth and Kinross,2021-08-09,10
Perth and Kinross,2021-08-10,11
Perth and Kinross,2021-08-11,28
Perth and Kinross,2021-08-12,40
Perth and Kinross,2021-08-13,32
Perth and Kinross,2021-08-14,29
Perth and Kinross,2021-08-15,25
Perth and Kinross,2021-08-16,29
Perth and Kinross,2021-08-17,40
Perth and Kinross,2021-08-18,50
Perth and Kinross,2021-08-19,63
Perth and Kinross,2021-08-20,42
Perth and Kinross,2021-08-21,48
Perth and Kinross,2021-08-22,45
Perth and Kinross,2021-08-23,40
Perth and Kinross,2021-08-24,71
Perth and Kinross,2021-08-25,84
Perth and Kinross,2021-08-26,68
Perth and Kinross,2021-08-27,89
Perth and Kinross,2021-08-28,60
Perth and Kinross,2021-08-29,79
Perth and Kinross,2021-08-30,28
Perth and Kinross,2021-08-31,87
Perth and Kinross,2021-09-01,59
Perth and Kinross,2021-09-02,83
Perth and Kinross,2021-09-03,95
Perth and Kinross,2021-09-04,84
Perth and Kinross,2021-09-05,74
Perth and Kinross,2021-09-06,95
Perth and Kinross,2021-09-07,68
Perth and Kinross,2021-09-08,70
Perth and Kinross,2021-09-09,125
Perth and Kinross,2021-09-10,110
Perth and Kinross,2021-09-11,0
Perth and Kinross,2021-09-12,176
Perth and Kinross,2021-09-13,78
Perth and Kinross,2021-09-14,76
Perth and Kinross,2021-09-15,108
Perth and Kinross,2021-09-16,0
Perth and Kinross,2021-09-17,129
Perth and Kinross,2021-09-18,117
Perth and Kinross,2021-09-19,123
Perth and Kinross,2021-09-20,60
Perth and Kinross,2021-09-21,57
Perth and Kinross,2021-09-22,129
Perth and Kinross,2021-09-23,129
Perth and Kinross,2021-09-24,100
Perth and Kinross,2021-09-25,93
Perth and Kinross,2021-09-26,71
Perth and Kinross,2021-09-27,68
Perth and Kinross,2021-09-28,53
Perth and Kinross,2021-09-29,70
Perth and Kinross,2021-09-30,73
Perth and Kinross,2021-10-01,53
Perth and Kinross,2021-10-02,55
Perth and Kinross,2021-10-03,64
Perth and Kinross,2021-10-04,32
Perth and Kinross,2021-10-05,49
Perth and Kinross,2021-10-06,83
Perth and Kinross,2021-10-07,97
Perth and Kinross,2021-10-08,57
Perth and Kinross,2021-10-09,65
Perth and Kinross,2021-10-10,37
Perth and Kinross,2021-10-11,78
Perth and Kinross,2021-10-12,50
Perth and Kinross,2021-10-13,72
Perth and Kinross,2021-10-14,42
Perth and Kinross,2021-10-15,58
Perth and Kinross,2021-10-16,72
Perth and Kinross,2021-10-17,68
Perth and Kinross,2021-10-18,36
Perth and Kinross,2021-10-19,73
Perth and Kinross,2021-10-20,68
Perth and Kinross,2021-10-21,72
Perth and Kinross,2021-10-22,101
Perth and Kinross,2021-10-23,68
Perth and Kinross,2021-10-24,71
Perth and Kinross,2021-10-25,80
Perth and Kinross,2021-10-26,60
Perth and Kinross,2021-10-27,51
Perth and Kinross,2021-10-28,72
Perth and Kinross,2021-10-29,44
Perth and Kinross,2021-10-30,0
Perth and Kinross,2021-10-31,0
Perth and Kinross,2021-11-01,149
Perth and Kinross,2021-11-02,46
Perth and Kinross,2021-11-03,108
Perth and Kinross,2021-11-04,106
Perth and Kinross,2021-11-05,88
Perth and Kinross,2021-11-06,149
Perth and Kinross,2021-11-07,121
Perth and Kinross,2021-11-08,66
Perth and Kinross,2021-11-09,92
Perth and Kinross,2021-11-10,150
Perth and Kinross,2021-11-11,101
Perth and Kinross,2021-11-12,102
Perth and Kinross,2021-11-13,116
Perth and Kinross,2021-11-14,85
Perth and Kinross,2021-11-15,53
Perth and Kinross,2021-11-16,107
Perth and Kinross,2021-11-17,60
Perth and Kinross,2021-11-18,104
Perth and Kinross,2021-11-19,97
Perth and Kinross,2021-11-20,49
Perth and Kinross,2021-11-21,93
Perth and Kinross,2021-11-22,69
Perth and Kinross,2021-11-23,64
Perth and Kinross,2021-11-24,93
Perth and Kinross,2021-11-25,72
Perth and Kinross,2021-11-26,87
Perth and Kinross,2021-11-27,40
Perth and Kinross,2021-11-28,40
Perth and Kinross,2021-11-29,46
Perth and Kinross,2021-11-30,79
Perth and Kinross,2021-12-01,55
Perth and Kinross,2021-12-02,68
Perth and Kinross,2021-12-03,33
Perth and Kinross,2021-12-04,42
Perth and Kinross,2021-12-05,61
Perth and Kinross,2021-12-06,98
Perth and Kinross,2021-12-07,81
Perth and Kinross,2021-12-08,70
Perth and Kinross,2021-12-09,90
Perth and Kinross,2021-12-10,114
Perth and Kinross,2021-12-11,0
Perth and Kinross,2021-12-12,0
Perth and Kinross,2021-12-13,306
Perth and Kinross,2021-12-14,88
Perth and Kinross,2021-12-15,101
Perth and Kinross,2021-12-16,129
Perth and Kinross,2021-12-17,64
Perth and Kinross,2021-12-18,0
Perth and Kinross,2021-12-19,0
