areaName,date,newCasesByPublishDate
Neath Port Talbot,2021-05-25,0
Neath Port Talbot,2021-05-26,1
Neath Port Talbot,2021-05-27,1
Neath Port Talbot,2021-05-28,2
Neath Port Talbot,2021-05-29,0
Neath Port Talbot,2021-05-30,0
Neath Port Talbot,2021-05-31,0
Neath Port Talbot,2021-06-01,2
Neath Port Talbot,2021-06-02,2
Neath Port Talbot,2021-06-03,0
Neath Port Talbot,2021-06-04,1
Neath Port Talbot,2021-06-05,0
Neath Port Talbot,2021-06-06,2
Neath Port Talbot,2021-06-07,1
Neath Port Talbot,2021-06-08,0
Neath Port Talbot,2021-06-09,6
Neath Port Talbot,2021-06-10,1
Neath Port Talbot,2021-06-11,4
Neath Port Talbot,2021-06-12,0
Neath Port Talbot,2021-06-13,3
Neath Port Talbot,2021-06-14,3
Neath Port Talbot,2021-06-15,1
Neath Port Talbot,2021-06-16,1
Neath Port Talbot,2021-06-17,1
Neath Port Talbot,2021-06-18,1
Neath Port Talbot,2021-06-19,0
Neath Port Talbot,2021-06-20,5
Neath Port Talbot,2021-06-21,7
Neath Port Talbot,2021-06-22,1
Neath Port Talbot,2021-06-23,2
Neath Port Talbot,2021-06-24,8
Neath Port Talbot,2021-06-25,3
Neath Port Talbot,2021-06-26,0
Neath Port Talbot,2021-06-27,6
Neath Port Talbot,2021-06-28,5
Neath Port Talbot,2021-06-29,5
Neath Port Talbot,2021-06-30,5
Neath Port Talbot,2021-07-01,5
Neath Port Talbot,2021-07-02,7
Neath Port Talbot,2021-07-03,0
Neath Port Talbot,2021-07-04,5
Neath Port Talbot,2021-07-05,15
Neath Port Talbot,2021-07-06,11
Neath Port Talbot,2021-07-07,7
Neath Port Talbot,2021-07-08,13
Neath Port Talbot,2021-07-09,11
Neath Port Talbot,2021-07-10,0
Neath Port Talbot,2021-07-11,8
Neath Port Talbot,2021-07-12,12
Neath Port Talbot,2021-07-13,6
Neath Port Talbot,2021-07-14,16
Neath Port Talbot,2021-07-15,10
Neath Port Talbot,2021-07-16,10
Neath Port Talbot,2021-07-17,0
Neath Port Talbot,2021-07-18,15
Neath Port Talbot,2021-07-19,24
Neath Port Talbot,2021-07-20,4
Neath Port Talbot,2021-07-21,12
Neath Port Talbot,2021-07-22,8
Neath Port Talbot,2021-07-23,10
Neath Port Talbot,2021-07-24,0
Neath Port Talbot,2021-07-25,30
Neath Port Talbot,2021-07-26,15
Neath Port Talbot,2021-07-27,15
